id;nama;main_product;by_product;jenis;code_item;sku;slug;type;berat_kali;category_id;created_at;updated_at;deleted_at;key;status
148;Tunggir Broiler;NULL;NULL;fresh;NULL;1211700013;tunggir-broiler;NULL;NULL;6;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
149;Sayap Memar Broiler;NULL;NULL;fresh;NULL;1211700014;sayap-memar-broiler;NULL;NULL;6;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
150;Ampela Kotor Broiler;NULL;NULL;fresh;NULL;1211810001;ampela-kotor-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
151;Ampela Bersih Broiler;NULL;NULL;fresh;NULL;1211810002;ampela-bersih-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
152;Hati Broiler;NULL;NULL;fresh;NULL;1211810003;hati-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
153;Hati Ampela Kotor Broiler;NULL;NULL;fresh;NULL;1211810004;hati-ampela-kotor-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
154;Hati Hancur Broiler;NULL;NULL;fresh;NULL;1211810005;hati-hancur-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
155;Lemak Ampla Broiler;NULL;NULL;fresh;NULL;1211810006;lemak-ampla-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
156;Maras Broiler;NULL;NULL;fresh;NULL;1211820001;maras-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
157;Jantung Broiler;NULL;NULL;fresh;NULL;1211820002;jantung-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
158;Telur Muda Broiler;NULL;NULL;fresh;NULL;1211820003;telur-muda-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
159;Tembolok Broiler;NULL;NULL;fresh;NULL;1211820004;tembolok-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
160;Usus Broiler;NULL;NULL;fresh;NULL;1211820005;usus-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
161;Kaki Kotor Broiler;NULL;NULL;fresh;NULL;1211830001;kaki-kotor-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
162;Kaki Bersih Broiler;NULL;NULL;fresh;NULL;1211830002;kaki-bersih-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
163;Batok Kepala Broiler;NULL;NULL;fresh;NULL;1211840001;batok-kepala-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
164;Kepala Leher Broiler;NULL;NULL;fresh;NULL;1211840002;kepala-leher-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
165;Leher Broiler;NULL;NULL;fresh;NULL;1211840003;leher-broiler;NULL;NULL;4;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
166;Ayam Karkas Kampung;NULL;NULL;fresh;NULL;1212100000;ayam-karkas-kampung;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
167;Ayam Karkas Kampung 03-04;NULL;NULL;fresh;NULL;1212100001;ayam-karkas-kampung-03-04;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
168;Ayam Karkas Kampung 04-05;NULL;NULL;fresh;NULL;1212100002;ayam-karkas-kampung-04-05;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
169;Ayam Karkas Kampung 05-06;NULL;NULL;fresh;NULL;1212100003;ayam-karkas-kampung-05-06;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
170;Ayam Karkas Kampung 06-07;NULL;NULL;fresh;NULL;1212100004;ayam-karkas-kampung-06-07;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
171;Ayam Karkas Kampung 07-08;NULL;NULL;fresh;NULL;1212100005;ayam-karkas-kampung-07-08;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
172;Ayam Karkas Kampung 08-09;NULL;NULL;fresh;NULL;1212100006;ayam-karkas-kampung-08-09;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
173;Ayam Karkas Kampung 09-10;NULL;NULL;fresh;NULL;1212100007;ayam-karkas-kampung-09-10;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
174;Ayam Karkas Kampung 10-11;NULL;NULL;fresh;NULL;1212100008;ayam-karkas-kampung-10-11;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
175;Ayam Karkas Kampung 11-12;NULL;NULL;fresh;NULL;1212100009;ayam-karkas-kampung-11-12;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
176;Ayam Karkas Kampung 12-13;NULL;NULL;fresh;NULL;1212100010;ayam-karkas-kampung-12-13;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
177;Ayam Karkas Kampung 13-14;NULL;NULL;fresh;NULL;1212100011;ayam-karkas-kampung-13-14;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
178;Ayam Karkas Kampung 14-15;NULL;NULL;fresh;NULL;1212100012;ayam-karkas-kampung-14-15;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
179;Ayam Karkas Kampung 15-16;NULL;NULL;fresh;NULL;1212100013;ayam-karkas-kampung-15-16;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
180;Ayam Karkas Kampung 16-17;NULL;NULL;fresh;NULL;1212100014;ayam-karkas-kampung-16-17;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
181;Ayam Karkas Kampung 17-18;NULL;NULL;fresh;NULL;1212100015;ayam-karkas-kampung-17-18;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
182;Ayam Karkas Kampung 18-19;NULL;NULL;fresh;NULL;1212100016;ayam-karkas-kampung-18-19;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
183;Ayam Karkas Kampung 19-20;NULL;NULL;fresh;NULL;1212100017;ayam-karkas-kampung-19-20;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
184;Ayam Karkas Kampung 20-21;NULL;NULL;fresh;NULL;1212100018;ayam-karkas-kampung-20-21;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
185;Ayam Karkas Kampung 21-22;NULL;NULL;fresh;NULL;1212100019;ayam-karkas-kampung-21-22;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
186;Ayam Karkas Kampung 22-23;NULL;NULL;fresh;NULL;1212100020;ayam-karkas-kampung-22-23;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
187;Ayam Karkas Kampung 23-24;NULL;NULL;fresh;NULL;1212100021;ayam-karkas-kampung-23-24;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
188;Ayam Karkas Kampung 24-25;NULL;NULL;fresh;NULL;1212100022;ayam-karkas-kampung-24-25;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
189;Ayam Karkas Kampung 25 Up;NULL;NULL;fresh;NULL;1212100023;ayam-karkas-kampung-25-up;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
190;Ayam Utuh Kampung 03-04;NULL;NULL;fresh;NULL;1212200001;ayam-utuh-kampung-03-04;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
191;Ayam Utuh Kampung 04-05;NULL;NULL;fresh;NULL;1212200002;ayam-utuh-kampung-04-05;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
192;Ayam Utuh Kampung 05-06;NULL;NULL;fresh;NULL;1212200003;ayam-utuh-kampung-05-06;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
193;Ayam Utuh Kampung 06-07;NULL;NULL;fresh;NULL;1212200004;ayam-utuh-kampung-06-07;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
194;Ayam Utuh Kampung 07-08;NULL;NULL;fresh;NULL;1212200005;ayam-utuh-kampung-07-08;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
195;Ayam Utuh Kampung 08-09;NULL;NULL;fresh;NULL;1212200006;ayam-utuh-kampung-08-09;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
196;Ayam Utuh Kampung 09-10;NULL;NULL;fresh;NULL;1212200007;ayam-utuh-kampung-09-10;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
197;Ayam Utuh Kampung 10-11;NULL;NULL;fresh;NULL;1212200008;ayam-utuh-kampung-10-11;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
198;Ayam Utuh Kampung 11-12;NULL;NULL;fresh;NULL;1212200009;ayam-utuh-kampung-11-12;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
199;Ayam Utuh Kampung 12-13;NULL;NULL;fresh;NULL;1212200010;ayam-utuh-kampung-12-13;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
200;Ayam Utuh Kampung 13-14;NULL;NULL;fresh;NULL;1212200011;ayam-utuh-kampung-13-14;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
201;Ayam Utuh Kampung 14-15;NULL;NULL;fresh;NULL;1212200012;ayam-utuh-kampung-14-15;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
202;Ayam Utuh Kampung 15-16;NULL;NULL;fresh;NULL;1212200013;ayam-utuh-kampung-15-16;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
203;Ayam Utuh Kampung 16-17;NULL;NULL;fresh;NULL;1212200014;ayam-utuh-kampung-16-17;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
204;Ayam Utuh Kampung 17-18;NULL;NULL;fresh;NULL;1212200015;ayam-utuh-kampung-17-18;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
205;Ayam Utuh Kampung 18-19;NULL;NULL;fresh;NULL;1212200016;ayam-utuh-kampung-18-19;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
206;Ayam Utuh Kampung 19-20;NULL;NULL;fresh;NULL;1212200017;ayam-utuh-kampung-19-20;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
207;Ayam Utuh Kampung 20-21;NULL;NULL;fresh;NULL;1212200018;ayam-utuh-kampung-20-21;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
208;Ayam Utuh Kampung 21-22;NULL;NULL;fresh;NULL;1212200019;ayam-utuh-kampung-21-22;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
209;Ayam Utuh Kampung 22-23;NULL;NULL;fresh;NULL;1212200020;ayam-utuh-kampung-22-23;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
210;Ayam Utuh Kampung 23-24;NULL;NULL;fresh;NULL;1212200021;ayam-utuh-kampung-23-24;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
211;Ayam Utuh Kampung 24-25;NULL;NULL;fresh;NULL;1212200022;ayam-utuh-kampung-24-25;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
212;Ayam Utuh Kampung 25 Up;NULL;NULL;fresh;NULL;1212200023;ayam-utuh-kampung-25-up;NULL;NULL;17;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
213;Ayam Memar Kampung 03-04;NULL;NULL;fresh;NULL;1212300001;ayam-memar-kampung-03-04;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
214;Ayam Memar Kampung 04-05;NULL;NULL;fresh;NULL;1212300002;ayam-memar-kampung-04-05;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
215;Ayam Memar Kampung 05-06;NULL;NULL;fresh;NULL;1212300003;ayam-memar-kampung-05-06;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
216;Ayam Memar Kampung 06-07;NULL;NULL;fresh;NULL;1212300004;ayam-memar-kampung-06-07;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
217;Ayam Memar Kampung 07-08;NULL;NULL;fresh;NULL;1212300005;ayam-memar-kampung-07-08;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
218;Ayam Memar Kampung 08-09;NULL;NULL;fresh;NULL;1212300006;ayam-memar-kampung-08-09;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
219;Ayam Memar Kampung 09-10;NULL;NULL;fresh;NULL;1212300007;ayam-memar-kampung-09-10;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
220;Ayam Memar Kampung 10-11;NULL;NULL;fresh;NULL;1212300008;ayam-memar-kampung-10-11;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
221;Ayam Memar Kampung 11-12;NULL;NULL;fresh;NULL;1212300009;ayam-memar-kampung-11-12;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
222;Ayam Memar Kampung 12-13;NULL;NULL;fresh;NULL;1212300010;ayam-memar-kampung-12-13;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
223;Ayam Memar Kampung 13-14;NULL;NULL;fresh;NULL;1212300011;ayam-memar-kampung-13-14;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
224;Ayam Memar Kampung 14-15;NULL;NULL;fresh;NULL;1212300012;ayam-memar-kampung-14-15;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
225;Ayam Memar Kampung 15-16;NULL;NULL;fresh;NULL;1212300013;ayam-memar-kampung-15-16;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
226;Ayam Memar Kampung 16-17;NULL;NULL;fresh;NULL;1212300014;ayam-memar-kampung-16-17;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
227;Ayam Memar Kampung 17-18;NULL;NULL;fresh;NULL;1212300015;ayam-memar-kampung-17-18;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
228;Ayam Memar Kampung 18-19;NULL;NULL;fresh;NULL;1212300016;ayam-memar-kampung-18-19;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
229;Ayam Memar Kampung 19-20;NULL;NULL;fresh;NULL;1212300017;ayam-memar-kampung-19-20;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
230;Ayam Memar Kampung 20-21;NULL;NULL;fresh;NULL;1212300018;ayam-memar-kampung-20-21;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
231;Ayam Memar Kampung 21-22;NULL;NULL;fresh;NULL;1212300019;ayam-memar-kampung-21-22;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
232;Ayam Memar Kampung 22-23;NULL;NULL;fresh;NULL;1212300020;ayam-memar-kampung-22-23;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
233;Ayam Memar Kampung 23-24;NULL;NULL;fresh;NULL;1212300021;ayam-memar-kampung-23-24;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
234;Ayam Memar Kampung 24-25;NULL;NULL;fresh;NULL;1212300022;ayam-memar-kampung-24-25;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
235;Ayam Memar Kampung 25 Up;NULL;NULL;fresh;NULL;1212300023;ayam-memar-kampung-25-up;NULL;NULL;19;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
236;Ayam Parting Kampung 03-04;NULL;NULL;fresh;NULL;1212400001;ayam-parting-kampung-03-04;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
237;Ayam Parting Kampung 04-05;NULL;NULL;fresh;NULL;1212400002;ayam-parting-kampung-04-05;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
238;Ayam Parting Kampung 05-06;NULL;NULL;fresh;NULL;1212400003;ayam-parting-kampung-05-06;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
239;Ayam Parting Kampung 06-07;NULL;NULL;fresh;NULL;1212400004;ayam-parting-kampung-06-07;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
240;Ayam Parting Kampung 07-08;NULL;NULL;fresh;NULL;1212400005;ayam-parting-kampung-07-08;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
241;Ayam Parting Kampung 08-09;NULL;NULL;fresh;NULL;1212400006;ayam-parting-kampung-08-09;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
242;Ayam Parting Kampung 09-10;NULL;NULL;fresh;NULL;1212400007;ayam-parting-kampung-09-10;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
243;Ayam Parting Kampung 10-11;NULL;NULL;fresh;NULL;1212400008;ayam-parting-kampung-10-11;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
244;Ayam Parting Kampung 11-12;NULL;NULL;fresh;NULL;1212400009;ayam-parting-kampung-11-12;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
245;Ayam Parting Kampung 12-13;NULL;NULL;fresh;NULL;1212400010;ayam-parting-kampung-12-13;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
246;Ayam Parting Kampung 13-14;NULL;NULL;fresh;NULL;1212400011;ayam-parting-kampung-13-14;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
247;Ayam Parting Kampung 14-15;NULL;NULL;fresh;NULL;1212400012;ayam-parting-kampung-14-15;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
248;Ayam Parting Kampung 15-16;NULL;NULL;fresh;NULL;1212400013;ayam-parting-kampung-15-16;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
249;Ayam Parting Kampung 16-17;NULL;NULL;fresh;NULL;1212400014;ayam-parting-kampung-16-17;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
250;Ayam Parting Kampung 17-18;NULL;NULL;fresh;NULL;1212400015;ayam-parting-kampung-17-18;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
251;Ayam Parting Kampung 18-19;NULL;NULL;fresh;NULL;1212400016;ayam-parting-kampung-18-19;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
252;Ayam Parting Kampung 19-20;NULL;NULL;fresh;NULL;1212400017;ayam-parting-kampung-19-20;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
253;Ayam Parting Kampung 20-21;NULL;NULL;fresh;NULL;1212400018;ayam-parting-kampung-20-21;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
254;Ayam Parting Kampung 21-22;NULL;NULL;fresh;NULL;1212400019;ayam-parting-kampung-21-22;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
255;Ayam Parting Kampung 22-23;NULL;NULL;fresh;NULL;1212400020;ayam-parting-kampung-22-23;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
256;Ayam Parting Kampung 23-24;NULL;NULL;fresh;NULL;1212400021;ayam-parting-kampung-23-24;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
257;Ayam Parting Kampung 24-25;NULL;NULL;fresh;NULL;1212400022;ayam-parting-kampung-24-25;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
258;Ayam Parting Kampung 25 Up;NULL;NULL;fresh;NULL;1212400023;ayam-parting-kampung-25-up;NULL;NULL;2;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
259;Ayam Parting Marinasi Kampung 03-04;NULL;NULL;fresh;NULL;1212500001;ayam-parting-marinasi-kampung-03-04;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
260;Ayam Parting Marinasi Kampung 04-05;NULL;NULL;fresh;NULL;1212500002;ayam-parting-marinasi-kampung-04-05;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
261;Ayam Parting Marinasi Kampung 05-06;NULL;NULL;fresh;NULL;1212500003;ayam-parting-marinasi-kampung-05-06;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
262;Ayam Parting Marinasi Kampung 06-07;NULL;NULL;fresh;NULL;1212500004;ayam-parting-marinasi-kampung-06-07;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
263;Ayam Parting Marinasi Kampung 07-08;NULL;NULL;fresh;NULL;1212500005;ayam-parting-marinasi-kampung-07-08;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
264;Ayam Parting Marinasi Kampung 08-09;NULL;NULL;fresh;NULL;1212500006;ayam-parting-marinasi-kampung-08-09;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
265;Ayam Parting Marinasi Kampung 09-10;NULL;NULL;fresh;NULL;1212500007;ayam-parting-marinasi-kampung-09-10;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
266;Ayam Parting Marinasi Kampung 10-11;NULL;NULL;fresh;NULL;1212500008;ayam-parting-marinasi-kampung-10-11;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
267;Ayam Parting Marinasi Kampung 11-12;NULL;NULL;fresh;NULL;1212500009;ayam-parting-marinasi-kampung-11-12;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
268;Ayam Parting Marinasi Kampung 12-13;NULL;NULL;fresh;NULL;1212500010;ayam-parting-marinasi-kampung-12-13;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
269;Ayam Parting Marinasi Kampung 13-14;NULL;NULL;fresh;NULL;1212500011;ayam-parting-marinasi-kampung-13-14;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
270;Ayam Parting Marinasi Kampung 14-15;NULL;NULL;fresh;NULL;1212500012;ayam-parting-marinasi-kampung-14-15;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
271;Ayam Parting Marinasi Kampung 15-16;NULL;NULL;fresh;NULL;1212500013;ayam-parting-marinasi-kampung-15-16;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
272;Ayam Parting Marinasi Kampung 16-17;NULL;NULL;fresh;NULL;1212500014;ayam-parting-marinasi-kampung-16-17;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
273;Ayam Parting Marinasi Kampung 17-18;NULL;NULL;fresh;NULL;1212500015;ayam-parting-marinasi-kampung-17-18;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
274;Ayam Parting Marinasi Kampung 18-19;NULL;NULL;fresh;NULL;1212500016;ayam-parting-marinasi-kampung-18-19;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
275;Ayam Parting Marinasi Kampung 19-20;NULL;NULL;fresh;NULL;1212500017;ayam-parting-marinasi-kampung-19-20;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
276;Ayam Parting Marinasi Kampung 20-21;NULL;NULL;fresh;NULL;1212500018;ayam-parting-marinasi-kampung-20-21;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
277;Ayam Parting Marinasi Kampung 21-22;NULL;NULL;fresh;NULL;1212500019;ayam-parting-marinasi-kampung-21-22;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
278;Ayam Parting Marinasi Kampung 22-23;NULL;NULL;fresh;NULL;1212500020;ayam-parting-marinasi-kampung-22-23;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
279;Ayam Parting Marinasi Kampung 23-24;NULL;NULL;fresh;NULL;1212500021;ayam-parting-marinasi-kampung-23-24;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
280;Ayam Parting Marinasi Kampung 24-25;NULL;NULL;fresh;NULL;1212500022;ayam-parting-marinasi-kampung-24-25;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
281;Ayam Parting Marinasi Kampung 25 Up;NULL;NULL;fresh;NULL;1212500023;ayam-parting-marinasi-kampung-25-up;NULL;NULL;3;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
282;Boneless Dada Kulit Kampung;NULL;NULL;fresh;NULL;1212600001;boneless-dada-kulit-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
283;Boneless Dada Sayap Kampung;NULL;NULL;fresh;NULL;1212600002;boneless-dada-sayap-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
284;Boneless Dada Kampung;NULL;NULL;fresh;NULL;1212600003;boneless-dada-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
285;Boneless Paha Kulit Kampung;NULL;NULL;fresh;NULL;1212600004;boneless-paha-kulit-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
286;Boneless Paha Kampung;NULL;NULL;fresh;NULL;1212600005;boneless-paha-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
287;Dada Utuh Kampung;NULL;NULL;fresh;NULL;1212600006;dada-utuh-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
288;Daging Giling Dada Kampung;NULL;NULL;fresh;NULL;1212600007;daging-giling-dada-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
289;Daging Giling Paha Kampung;NULL;NULL;fresh;NULL;1212600008;daging-giling-paha-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
290;Daging Giling Mix Kampung;NULL;NULL;fresh;NULL;1212600009;daging-giling-mix-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
291;Fillet Kampung;NULL;NULL;fresh;NULL;1212600010;fillet-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
292;Paha Atas Kampung;NULL;NULL;fresh;NULL;1212600011;paha-atas-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
293;Paha Bawah Kampung;NULL;NULL;fresh;NULL;1212600012;paha-bawah-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
294;Paha Utuh Kampung;NULL;NULL;fresh;NULL;1212600013;paha-utuh-kampung;NULL;NULL;5;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
